taxon_id	species_name	species_taxid	study_role	lineage	assembly_accession	annotation_source_version	proteome_url	cds_url	genome_url	assembly_level	busco_complete_pct	contamination_status	ecology	ecology_source	structure_coverage	inclusion_reason	status
F703497	Microthyrium microscopicum	703497	ingroup	Ascomycota;Dothideomycetes;Microthyriales;Microthyriaceae;Microthyrium	GCA_010405405.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-02-21	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/405/405/GCA_010405405.1_Micmi1/GCA_010405405.1_Micmi1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/405/405/GCA_010405405.1_Micmi1/GCA_010405405.1_Micmi1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/405/405/GCA_010405405.1_Micmi1/GCA_010405405.1_Micmi1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F122368	Cercospora beticola	122368	ingroup	Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Cercospora	GCF_033473495.1	USDA-ARS | GCF_033473495.1-RS_2026_06 | 2026-06-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/473/495/GCF_033473495.1_ASM3347349v1/GCF_033473495.1_ASM3347349v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/473/495/GCF_033473495.1_ASM3347349v1/GCF_033473495.1_ASM3347349v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/473/495/GCF_033473495.1_ASM3347349v1/GCF_033473495.1_ASM3347349v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F574656	Recurvomyces mirabilis	574656	ingroup	Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Recurvomyces	GCF_035927965.1	Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | Annotation submitted by Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | 2024-05-01	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/927/965/GCF_035927965.1_ASM3592796v1/GCF_035927965.1_ASM3592796v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/927/965/GCF_035927965.1_ASM3592796v1/GCF_035927965.1_ASM3592796v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/927/965/GCF_035927965.1_ASM3592796v1/GCF_035927965.1_ASM3592796v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1690608	Saxophila tyrrhenica	1690608	ingroup	Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;Saxophila	GCF_035928015.1	Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | Annotation submitted by Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | 2024-05-01	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/928/015/GCF_035928015.1_ASM3592801v1/GCF_035928015.1_ASM3592801v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/928/015/GCF_035928015.1_ASM3592801v1/GCF_035928015.1_ASM3592801v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/928/015/GCF_035928015.1_ASM3592801v1/GCF_035928015.1_ASM3592801v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2601811	Elsinoe batatas	2601811	ingroup	Ascomycota;Dothideomycetes;Myriangiales;Elsinoaceae;Elsinoe	GCA_017309325.2	Crop Research Institute, Guangdong Academy of Agricultural Sciences | Annotation submitted by Crop Research Institute, Guangdong Academy of Agricultural Sciences | 2021-08-12	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/309/325/GCA_017309325.2_ASM1730932v2/GCA_017309325.2_ASM1730932v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/309/325/GCA_017309325.2_ASM1730932v2/GCA_017309325.2_ASM1730932v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/309/325/GCA_017309325.2_ASM1730932v2/GCA_017309325.2_ASM1730932v2_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F147570	Myriangium duriaei	147570	ingroup	Ascomycota;Dothideomycetes;Myriangiales;Myriangiaceae;Myriangium	GCA_010093895.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-02-11	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/895/GCA_010093895.1_Myrdu1/GCA_010093895.1_Myrdu1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/895/GCA_010093895.1_Myrdu1/GCA_010093895.1_Myrdu1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/895/GCA_010093895.1_Myrdu1/GCA_010093895.1_Myrdu1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2082308	Sphaceloma murrayae	2082308	ingroup	Ascomycota;Dothideomycetes;Myriangiales;Elsinoaceae;Sphaceloma	GCA_002895985.1	Nanjing Forestry University | Annotation submitted by Nanjing Forestry University | 2018-01-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/895/985/GCA_002895985.1_ASM289598v1/GCA_002895985.1_ASM289598v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/895/985/GCA_002895985.1_ASM289598v1/GCA_002895985.1_ASM289598v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/895/985/GCA_002895985.1_ASM289598v1/GCA_002895985.1_ASM289598v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F741139	Lepidopterella palustris	741139	ingroup	Ascomycota;Dothideomycetes;Mytilinidiales;Argynnaceae;Lepidopterella	GCA_001692735.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2016-07-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/735/GCA_001692735.1_Leppa1/GCA_001692735.1_Leppa1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/735/GCA_001692735.1_Leppa1/GCA_001692735.1_Leppa1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/735/GCA_001692735.1_Leppa1/GCA_001692735.1_Leppa1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F390894	Lophium mytilinum	390894	ingroup	Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium	GCA_010093605.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-02-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/605/GCA_010093605.1_Lopmy1/GCA_010093605.1_Lopmy1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/605/GCA_010093605.1_Lopmy1/GCA_010093605.1_Lopmy1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/605/GCA_010093605.1_Lopmy1/GCA_010093605.1_Lopmy1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F574789	Mytilinidion resinicola	574789	ingroup	Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Mytilinidion	GCF_010093595.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-04-21	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/595/GCF_010093595.1_Mytre1/GCF_010093595.1_Mytre1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/595/GCF_010093595.1_Mytre1/GCF_010093595.1_Mytre1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/595/GCF_010093595.1_Mytre1/GCF_010093595.1_Mytre1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F48691	Neolecta irregularis	48691	ingroup	Ascomycota;Neolectomycetes;Neolectales;Neolectaceae;Neolecta	GCA_001929475.1	University of California, Riverside | Annotation submitted by University of California, Riverside | 2017-01-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/929/475/GCA_001929475.1_NeoIirr1.0/GCA_001929475.1_NeoIirr1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/929/475/GCA_001929475.1_NeoIirr1.0/GCA_001929475.1_NeoIirr1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/929/475/GCA_001929475.1_NeoIirr1.0/GCA_001929475.1_NeoIirr1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F92988	Neophaeotheca triangularis	92988	ingroup	Ascomycota;Dothideomycetes;Neophaeothecales;Neophaeothecaceae;Neophaeotheca	GCA_054600435.1	Nagoya university | Annotation submitted by Nagoya university | 2025-10-18	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/600/435/GCA_054600435.1_NU230_1.0/GCA_054600435.1_NU230_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/600/435/GCA_054600435.1_NU230_1.0/GCA_054600435.1_NU230_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/600/435/GCA_054600435.1_NU230_1.0/GCA_054600435.1_NU230_1.0_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F199306	Coccidioides posadasii	199306	ingroup	Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Coccidioides	GCF_018416015.2	Northern Arizona University | Annotation submitted by Northern Arizona University | 2024-09-24	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/416/015/GCF_018416015.2_ASM1841601v2/GCF_018416015.2_ASM1841601v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/416/015/GCF_018416015.2_ASM1841601v2/GCF_018416015.2_ASM1841601v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/416/015/GCF_018416015.2_ASM1841601v2/GCF_018416015.2_ASM1841601v2_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F63402	Nannizzia gypsea	63402	ingroup	Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Nannizzia	GCF_000150975.2	Broad Institute | Annotation submitted by Broad Institute | 2017-10-10	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/975/GCF_000150975.2_MS_CBS118893/GCF_000150975.2_MS_CBS118893_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/975/GCF_000150975.2_MS_CBS118893/GCF_000150975.2_MS_CBS118893_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/975/GCF_000150975.2_MS_CBS118893/GCF_000150975.2_MS_CBS118893_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1048829	Paracoccidioides lutzii	1048829	ingroup	Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Paracoccidioides	GCF_000150705.2	Broad Institute | Annotation submitted by Broad Institute | 2017-10-11	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/705/GCF_000150705.2_Paracocci_br_Pb01_V2/GCF_000150705.2_Paracocci_br_Pb01_V2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/705/GCF_000150705.2_Paracocci_br_Pb01_V2/GCF_000150705.2_Paracocci_br_Pb01_V2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/705/GCF_000150705.2_Paracocci_br_Pb01_V2/GCF_000150705.2_Paracocci_br_Pb01_V2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F226899	Leptographium clavigerum	226899	ingroup	Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Leptographium	GCF_000143105.1	Michael Smith Laboratories at UBC | Annotation submitted by Michael Smith Laboratories at UBC | 2023-12-29	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/105/GCF_000143105.1_Sanger-454-IlluminaPA_2.0/GCF_000143105.1_Sanger-454-IlluminaPA_2.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/105/GCF_000143105.1_Sanger-454-IlluminaPA_2.0/GCF_000143105.1_Sanger-454-IlluminaPA_2.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/105/GCF_000143105.1_Sanger-454-IlluminaPA_2.0/GCF_000143105.1_Sanger-454-IlluminaPA_2.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F61273	Ophiostoma piceae	61273	ingroup	Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Ophiostoma	GCA_000410735.1	University of British Columbia | Annotation submitted by University of British Columbia | 2015-03-22	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/410/735/GCA_000410735.1_Opiceae_UAMHv01/GCA_000410735.1_Opiceae_UAMHv01_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/410/735/GCA_000410735.1_Opiceae_UAMHv01/GCA_000410735.1_Opiceae_UAMHv01_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/410/735/GCA_000410735.1_Opiceae_UAMHv01/GCA_000410735.1_Opiceae_UAMHv01_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F29908	Sporothrix schenckii	29908	ingroup	Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix	GCF_000961545.1	LNCC | Annotation submitted by LNCC | 2022-04-19	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1/GCF_000961545.1_S_schenckii_v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1/GCF_000961545.1_S_schenckii_v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1/GCF_000961545.1_S_schenckii_v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F97331	Arthrobotrys flagrans	97331	ingroup	Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys	GCF_004000055.1	Institute for Applied Biosciences | Annotation submitted by Institute for Applied Biosciences | 2024-09-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/000/055/GCF_004000055.1_DF_1.0/GCF_004000055.1_DF_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/000/055/GCF_004000055.1_DF_1.0/GCF_004000055.1_DF_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/000/055/GCF_004000055.1_DF_1.0/GCF_004000055.1_DF_1.0_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1814901	Dactylella cylindrospora	1814901	ingroup	Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylella	GCA_012184295.1	Laboratory for Conservation and Utilization of Bio-Resources and Key Laboratory for Microbial Diversity in Southwest China, Ministry of Education | Annotation submitted by Laboratory for Conservation and Utilization of Bio-Resources and Key Laboratory for Microbial Diversity in Southwest China, Ministry of Education | 2020-04-08	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/184/295/GCA_012184295.1_ASM1218429v1/GCA_012184295.1_ASM1218429v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/184/295/GCA_012184295.1_ASM1218429v1/GCA_012184295.1_ASM1218429v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/184/295/GCA_012184295.1_ASM1218429v1/GCA_012184295.1_ASM1218429v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2813651	Orbilia oligospora	2813651	ingroup	Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia	GCF_000225545.1	Laboratory for Conservation and Utilization of Bio-resources, Yunnan University, Kunming 650091, P. R. China | Annotation submitted by Laboratory for Conservation and Utilization of Bio-resources, Yunnan University, Kunming 650091, P. R. China | 2021-03-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/545/GCF_000225545.1_AOL24927_1.0/GCF_000225545.1_AOL24927_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/545/GCF_000225545.1_AOL24927_1.0/GCF_000225545.1_AOL24927_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/545/GCF_000225545.1_AOL24927_1.0/GCF_000225545.1_AOL24927_1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1940652	Gomphillus americanus	1940652	ingroup	Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Gomphillus	GCA_905337335.1	Spribille Lab | Annotation submitted by Spribille Lab | 2021-03-25	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/337/335/GCA_905337335.1_GTX0158_lecanoromycete/GCA_905337335.1_GTX0158_lecanoromycete_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/337/335/GCA_905337335.1_GTX0158_lecanoromycete/GCA_905337335.1_GTX0158_lecanoromycete_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/337/335/GCA_905337335.1_GTX0158_lecanoromycete/GCA_905337335.1_GTX0158_lecanoromycete_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2704026	Stictis urceolata	2704026	ingroup	Ascomycota;Lecanoromycetes;Ostropales;Stictidaceae;Stictis	GCA_022814025.1	University of Graz | Annotation submitted by University of Graz | 2022-04-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/025/GCA_022814025.1_ASM2281402v1/GCA_022814025.1_ASM2281402v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/025/GCA_022814025.1_ASM2281402v1/GCA_022814025.1_ASM2281402v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/025/GCA_022814025.1_ASM2281402v1/GCA_022814025.1_ASM2281402v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F209281	Thelotrema lepadinum	209281	ingroup	Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Thelotrema	GCA_022813995.1	University of Graz | Annotation submitted by University of Graz | 2022-04-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/813/995/GCA_022813995.1_ASM2281399v1/GCA_022813995.1_ASM2281399v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/813/995/GCA_022813995.1_ASM2281399v1/GCA_022813995.1_ASM2281399v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/813/995/GCA_022813995.1_ASM2281399v1/GCA_022813995.1_ASM2281399v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F703506	Patellaria atrata	703506	ingroup	Ascomycota;Dothideomycetes;Patellariales;Patellariaceae;Patellaria	GCA_010093705.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-02-24	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/705/GCA_010093705.1_Patat1/GCA_010093705.1_Patat1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/705/GCA_010093705.1_Patat1/GCA_010093705.1_Patat1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/705/GCA_010093705.1_Patat1/GCA_010093705.1_Patat1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F669869	Lobaria immixta	669869	ingroup	Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Lobaria	GCA_022814215.1	University of Graz | Annotation submitted by University of Graz | 2022-04-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/215/GCA_022814215.1_ASM2281421v1/GCA_022814215.1_ASM2281421v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/215/GCA_022814215.1_ASM2281421v1/GCA_022814215.1_ASM2281421v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/215/GCA_022814215.1_ASM2281421v1/GCA_022814215.1_ASM2281421v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F52883	Peltigera leucophlebia	52883	ingroup	Ascomycota;Lecanoromycetes;Peltigerales;Peltigeraceae;Peltigera	GCA_022814155.1	University of Graz | Annotation submitted by University of Graz | 2022-04-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/155/GCA_022814155.1_ASM2281415v1/GCA_022814155.1_ASM2281415v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/155/GCA_022814155.1_ASM2281415v1/GCA_022814155.1_ASM2281415v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/155/GCA_022814155.1_ASM2281415v1/GCA_022814155.1_ASM2281415v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F169141	Pseudocyphellaria aurata	169141	ingroup	Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Pseudocyphellaria	GCA_022814125.1	University of Graz | Annotation submitted by University of Graz | 2022-04-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/125/GCA_022814125.1_ASM2281412v1/GCA_022814125.1_ASM2281412v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/125/GCA_022814125.1_ASM2281412v1/GCA_022814125.1_ASM2281412v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/125/GCA_022814125.1_ASM2281412v1/GCA_022814125.1_ASM2281412v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
