split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x8004000a000800000800010000000000000008000088000000000000000000000000000aaa0020000000004010001090000000000000000002000000000300000a100000000000000502000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000005000001	43	43	0	430	567	430	0.0	53.0	2.9823e-06
0x8004000a000800000800010000000000000008000088000000000000000000000000000aaa0020000000004010001010000000000000000002000000000300000a100000000000000502000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000005000001	42	42	0	431	567	431	87.1	84.0	0.0114863872
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	71.8	65.0	0.0072850036
0x8004000a000800000800010000000000000008000080000000000000000000000000000aaa0020000000004010001010000000000000000002000000000300000a100000000000000402000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000005000001	40	40	0	433	567	433	79.0	74.0	0.0099209545
0x8004000a000800000800010000000000000008000080000000000000000000000000000aaa0020000000004010001010000000000000000002000000000300000a100000000000000402000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000004000001	39	39	0	434	567	434	71.4	41.0	0.0055004855
0x8004000a000800000800010000000000000000000080000000000000000000000000000aaa0020000000004010001010000000000000000002000000000300000a100000000000000402000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000004000001	38	38	0	435	567	435	83.8	62.0	0.0155925526
0x8000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000	2	2	0	471	567	471	73.5	78.0	0.0215094903
0x2000008000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000	3	3	0	470	567	470	86.0	86.0	0.032472236
0x100000000000000002000008000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000	4	4	0	469	567	469	88.6	90.0	0.0362540359
0x8000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.1732712769
0x8000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000002000008000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000	6	6	0	467	567	467	85.2	76.0	0.0273531986
0x8004000a000800000800010000000000000000000000000000000000000000000000000aaa0020000000004010001000000000000000000002000000000300000a000000000000000400000000001400052000000000000000000000000002000000000000000000000020000000000000000000000000000004000001	32	32	0	441	567	441	75.9	79.0	0.0129795717
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			0.0
0xa0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470			1e-06
0xa8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	0.0	99.0	2.3735e-06
0x50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	85.9	99.0	0.0056898872
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	16.0	2.3577e-06
0xaa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	7	0	466	567	466	0.0	28.0	2.3075e-06
0xaa800000000000000000000000000000000000000000000000000000000000000000000000000000000000000052000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	8	8	0	465	567	465	74.6	72.0	0.0054772981
0xaaa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000052000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	9	9	0	464	567	464	98.5	100.0	0.0377683048
0x8004000a0008000008000100000000000000000000000000000000000000000000000000000020000000004010001000000000000000000002000000000300000a000000000000000400000000001400000000000000000000000000000002000000000000000000000020000000000000000000000000000004000001	23	23	0	450	567	450	89.0	61.0	0.0189340864
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000	2	2	0	471	567	471	96.0	95.0	0.0351584346
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	90.2	81.0	0.0356479925
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000	3	3	0	470	567	470	0.0	29.0	2.7715e-06
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	93.3	94.0	0.0250435414
0x8000000000000000000000000000000000000000000000000000000000000000000000000000200000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000020000000000000000000000000000000000000	5	5	0	468	567	468	92.8	80.0	0.0262385293
0xa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	85.6	100.0	0.0111497381
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	90.1	95.0	0.0256157197
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	86.1	74.0	0.0214258263
0x800000000008000000000000000000000000000000000000000000000000000000000000000020000000000010000000000000000000000000000000000000000a000000000000000000000000000400000000000000000000000000000002000000000000000000000020000000000000000000000000000000000000	9	9	0	464	567	464	75.5	28.0	0.0059478476
0x800000000008000000000000000000000000000000000000000000000000000000000000000020000000000010000000000000000000000000000000000000000a000000000000000000000000001400000000000000000000000000000002000000000000000000000020000000000000000000000000000000000000	10	10	0	463	567	463	74.5	26.0	0.005671491
0x800000000008000000000000000000000000000000000000000000000000000000000000000020000000000010001000000000000000000000000000000000000a000000000000000000000000001400000000000000000000000000000002000000000000000000000020000000000000000000000000000004000000	12	12	0	461	567	461	90.0	46.0	0.0170601101
0x4000a00000000080001000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000020000000003000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	11	11	0	462	567	462	0.0	55.0	2.7594e-06
0x3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	99.0	100.0	0.0355447237
0x4000a00000000080001000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000020000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	9	9	0	464	567	464	76.4	54.0	0.0056695493
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	73.8	75.0	0.0057829964
0x4000200000000080001000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	7	7	0	466	567	466	98.9	99.0	0.0359718516
0x40000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	91.0	96.0	0.0172983925
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	55.0	2.028e-06
0x200000000080001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	4	4	0	469	567	469	77.6	85.0	0.0171416778
0x200000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	3	3	0	470	567	470	0.0	68.0	2.3842e-06
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	2	2	0	471	567	471	83.8	65.0	0.0057193637
