split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x40000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	98.2	100.0	0.7959775213
0x40000000000000000000000000000080000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	92.9	99.0	0.6557526945
0x20000000000000000000000000000000000000000040000000000000000000000000000080000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	85.2	93.0	0.2225513547
0x20020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	91.5	97.0	0.1268934157
0x202000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	30.8	58.0	0.0114352774
0x200202000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	74.3	63.0	0.0436303589
0x200222020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	0	5	473	562	478	75.9	67.0	0.0418590905
0x10010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	82.3	74.0	0.0480351407
0x210232020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	0	7	473	560	480	0.0	56.0	2.4415e-06
0x210232820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	8	0	8	473	559	481	88.8	85.0	0.1317462642
0x4080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	100.0	100.0	0.6262545959
0x4080004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	71.1	65.0	0.1066749159
0x4290236820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	11	0	11	473	556	484	90.3	79.0	0.1783953229
0x7bd6fdc97dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff	12	0	12	473	555	485	88.1	87.0	0.1452194933
0x5bd6fdc97dffffffffffffffffffffffffffffffffbfffffffffffffffffffffffffffff7fffffffefffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff	16	0	16	473	551	489	79.2	64.0	0.0696200592
0x2080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	74.4	87.0	0.0239227654
0x2080100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	97.2	99.0	0.1579081742
0x5bd6dd496dffffffffffffffffffffffffffffffffbfffffffffffffffffffffffffffff7fffffffefffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff	19	0	19	473	548	492	87.8	79.0	0.1448663496
0x5bd6dd496dfffffffffffffffffffbffffffffffffbfebffffffffffffffffffffffffff7fffffffefffffffffffffffffffffffffffffffffffffffbffffffffdffffeffffffffffffffffffffffffffffffffffffffffffffffffffaffffffffdffffffffffffffffffffffffffff7ff7fffff7ffffffffffffffdfffffffbffff	33	0	33	473	534	506	98.8	86.0	0.2757921689
0x5bd6dd496ce9ffeefffffffbfffebbfff7ecdfffcc1f6bffddffffffffffffffffffffff1fffffffafff57fffffdffcffdffffffffffff6fffffffffbffffffffdffffefffff7fffff0fffffe7fffffffffffffffffff7ffd7fffffffaffffffffdffffffffefffffd33ffffccf1fff7bf7fffff7ffffffffdfffffdfffffffbebff	945	473	472	0	95	472	84.4	19.0	0.0545543662
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.1	100.0	0.6215765995
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	68.2	74.0	0.1765510457
0x200000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	89.0	95.0	0.2595141999
0x200000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	93.0	87.0	0.3291086011
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000060000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000	6	0	6	473	561	479	34.2	25.0	0.075591762
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000200000060000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000	7	0	7	473	560	480	87.5	30.0	0.1568520108
0x5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.5	100.0	0.1649739425
0x5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	63.5	47.0	0.0150297796
0x5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	94.4	97.0	0.1455259225
0x1800000000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001200000060000000000000000000000000000000200040000000000000000000000000000000000000000000000000000000	11	0	11	473	556	484	80.7	21.0	0.0688421165
0x5bd6c5496ce9ffeeffffffabfffebbfff7ecdfffcc1f6bffddffffffffffffffffffffff1fffffffafff57fffffdffcffdffffffffffff6ffffffffebffffffffdffffefffff7fffff0fffffe7ffffffedffffff9ffff7ffd7fffffffaffffffffdfffffdffebffffd33ffffccf1fff7bf7fffff7ffffffffdfffffdfffffffbebff	934	473	461	0	106	461	90.2	25.0	0.1028529403
0x14000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	94.1	100.0	0.1315915105
0x114000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	97.3	98.0	0.1909980645
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000114000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	55.1	63.0	0.0742461959
0x88000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	87.0	94.0	0.1014862924
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000019c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	0	6	473	561	479	99.7	99.0	0.2858384747
0x5bd6c5496ce9ffeeffffffabf7febbfff7ecdfffcc1f6bffddffffffffffffffffffffff1fffffffafff57fffffdffcffdfffffffffe636ffffffffebffffffffdffffefffff7fffff0fffffe7ffffffedffffff9ffff7ffd7fffffffaffffffffdfffffdffebffffd33ffffccf1fff7bf7fffff7ffffffffdfffffdfffffffbebff	928	473	455	0	112	455	93.1	25.0	0.1444253222
0x5bd6c5496ca976a69a7dadabf5aab25354ccdfdb4c176b8fd5aeba9a99bfffbc44da73531547ff9f2aaa55acb1a57bcad533b556d34e436653e5a7aa9566e6998d5deb6bd3ea55ff590b4ecd627573dacd98b4d5935d63b2d2b33eafea95aaaaeacb9ddad2d2b6375532a799ccd0bda6b75556a7536c8fd3b9b7bfadb2b2cd2baa9d	595	473	122	0	445	122	0.0	13.0	2.0871e-06
0x80000000000000000000000000000000000000000008	2	0	2	473	565	475	55.3	57.0	0.0291429014
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000008	3	0	3	473	564	476	100.0	99.0	0.3953771622
